"League";"SeasonFrom";"SeasonTo";"date";"matchday";"day";"Home";"Guest";"Goals90Home";"Goals90Guest";"Goals45Home";"Goals45Guest"
"ED";2011;2012;2011-12-18;17;"Sunday";"Feyenoord";"Enschede";3;2;3;0
"ED";2011;2012;2011-12-18;17;"Sunday";"Breda";"Alkmaar";2;1;1;1
"ED";2011;2012;2011-12-18;17;"Sunday";"Heerenveen";"PSV";1;5;0;3
"ED";2011;2012;2012-01-20;18;"Friday";"Den Haag";"Kerkrade";3;3;2;1
"ED";2011;2012;2012-01-21;18;"Saturday";"De Graafschap";"Heerenveen";0;2;0;1
"ED";2011;2012;2012-01-21;18;"Saturday";"Exc. Rotterdam";"Breda";3;0;1;0
"ED";2011;2012;2012-01-21;18;"Saturday";"Enschede";"Waalwijk";5;0;2;0
"ED";2011;2012;2012-01-22;18;"Sunday";"Arnhem";"Nijmegen";0;1;0;0
"ED";2011;2012;2012-01-22;18;"Sunday";"Groningen";"Almelo";2;1;0;1
"ED";2011;2012;2012-01-22;18;"Sunday";"Venlo";"Feyenoord";2;1;2;1
"ED";2011;2012;2012-01-22;18;"Sunday";"Alkmaar";"Ajax";1;1;1;0
"ED";2011;2012;2012-01-22;18;"Sunday";"Utrecht";"PSV";1;1;0;0
"ED";2011;2012;2012-01-27;19;"Friday";"PSV";"Arnhem";3;1;1;0
"ED";2011;2012;2012-01-28;19;"Saturday";"Heerenveen";"Utrecht";2;0;2;0
"ED";2011;2012;2012-01-28;19;"Saturday";"Almelo";"Exc. Rotterdam";3;0;2;0
"ED";2011;2012;2012-01-28;19;"Saturday";"Breda";"De Graafschap";1;1;1;1
"ED";2011;2012;2012-01-28;19;"Saturday";"Kerkrade";"Alkmaar";2;0;2;0
"ED";2011;2012;2012-01-29;19;"Sunday";"Feyenoord";"Ajax";4;2;2;1
"ED";2011;2012;2012-01-29;19;"Sunday";"Enschede";"Groningen";4;1;2;0
"ED";2011;2012;2012-01-29;19;"Sunday";"Waalwijk";"Venlo";4;0;2;0
"ED";2011;2012;2012-01-29;19;"Sunday";"Nijmegen";"Den Haag";2;0;2;0
"ED";2011;2012;2012-02-03;20;"Friday";"Heerenveen";"Kerkrade";4;3;2;2
"ED";2011;2012;2012-02-04;20;"Saturday";"Exc. Rotterdam";"Venlo";3;1;1;0
"ED";2011;2012;2012-02-04;20;"Saturday";"Arnhem";"Breda";1;0;1;0
"ED";2011;2012;2012-02-05;20;"Sunday";"Ajax";"Utrecht";0;2;0;1
"ED";2011;2012;2012-02-05;20;"Sunday";"Almelo";"PSV";1;1;0;1
"ED";2011;2012;2012-02-05;20;"Sunday";"Nijmegen";"Feyenoord";0;2;0;1
"ED";2011;2012;2012-02-05;20;"Sunday";"Groningen";"Waalwijk";0;3;0;2
"ED";2011;2012;2012-02-08;20;"Wednesday";"Den Haag";"Alkmaar";0;6;0;1
"ED";2011;2012;2012-03-21;20;"Wednesday";"De Graafschap";"Enschede";1;2;1;1
"ED";2011;2012;2012-02-10;21;"Friday";"Enschede";"Almelo";2;3;0;1
"ED";2011;2012;2012-02-11;21;"Saturday";"Alkmaar";"Exc. Rotterdam";2;0;0;0
"ED";2011;2012;2012-02-11;21;"Saturday";"Kerkrade";"Nijmegen";1;0;0;0
"ED";2011;2012;2012-02-11;21;"Saturday";"Venlo";"Groningen";2;0;2;0
"ED";2011;2012;2012-02-11;21;"Saturday";"Breda";"Ajax";0;2;0;0
"ED";2011;2012;2012-02-12;21;"Sunday";"Utrecht";"Den Haag";1;1;1;1
"ED";2011;2012;2012-02-12;21;"Sunday";"PSV";"De Graafschap";4;1;4;0
"ED";2011;2012;2012-02-12;21;"Sunday";"Waalwijk";"Heerenveen";0;1;0;1
"ED";2011;2012;2012-02-12;21;"Sunday";"Feyenoord";"Arnhem";3;1;2;1
